FK_FactResellerSales_DimProduct,450100644,NULL,1,1365579903,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.787,2017-10-27 14:36:33.787,0,0,0
FK_FactResellerSales_DimPromotion,466100701,NULL,1,1365579903,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.787,2017-10-27 14:36:33.787,0,0,0
FK_FactResellerSales_DimReseller,482100758,NULL,1,1365579903,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.787,2017-10-27 14:36:33.787,0,0,0
FK_FactResellerSales_DimSalesTerritory,498100815,NULL,1,1365579903,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.787,2017-10-27 14:36:33.787,0,0,0
FK_FactSalesQuota_DimEmployee,514100872,NULL,1,1381579960,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:34.117,2017-10-27 14:36:34.117,0,0,0
FK_FactSalesQuota_DimDate,530100929,NULL,1,1381579960,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:34.117,2017-10-27 14:36:34.117,0,0,0
FK_FactSurveyResponse_DateKey,546100986,NULL,1,1397580017,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:34.123,2017-10-27 14:36:34.123,0,0,0
FK_FactSurveyResponse_CustomerKey,562101043,NULL,1,1397580017,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:34.123,2017-10-27 14:36:34.123,0,0,0
persistent_version_store,565577053,NULL,4,0,IT,INTERNAL_TABLE,2017-10-17 20:29:51.790,2017-10-17 20:29:51.790,1,0,0
vDMPrep,578101100,NULL,1,0,"V ",VIEW,2017-10-27 14:36:34.140,2017-10-27 14:36:34.140,0,0,0
persistent_version_store_long_term,581577110,NULL,4,0,IT,INTERNAL_TABLE,2017-10-17 20:29:51.790,2017-10-17 20:29:51.790,1,0,0
vTimeSeries,594101157,NULL,1,0,"V ",VIEW,2017-10-27 14:36:34.147,2017-10-27 14:36:34.147,0,0,0
vTargetMail,610101214,NULL,1,0,"V ",VIEW,2017-10-27 14:36:34.150,2017-10-27 14:36:34.150,0,0,0
vAssocSeqOrders,626101271,NULL,1,0,"V ",VIEW,2017-10-27 14:36:34.157,2017-10-27 14:36:34.157,0,0,0
vAssocSeqLineItems,642101328,NULL,1,0,"V ",VIEW,2017-10-27 14:36:34.160,2017-10-27 14:36:34.160,0,0,0
wpr_bucket_table,885578193,NULL,4,0,IT,INTERNAL_TABLE,2017-10-27 14:36:28.910,2017-10-27 14:36:28.910,1,0,0
DatabaseLog,901578250,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:28.993,2017-10-27 14:36:32.133,0,0,0
udfBuildISO8601Date,933578364,NULL,1,0,FN,SQL_SCALAR_FUNCTION,2017-10-27 14:36:29.000,2017-10-27 14:36:29.000,0,0,0
udfMinimumDate,949578421,NULL,1,0,FN,SQL_SCALAR_FUNCTION,2017-10-27 14:36:29.013,2017-10-27 14:36:29.013,0,0,0
udfTwoDigitZeroFill,965578478,NULL,1,0,FN,SQL_SCALAR_FUNCTION,2017-10-27 14:36:29.017,2017-10-27 14:36:29.017,0,0,0
AdventureWorksDWBuildVersion,981578535,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.030,2017-10-27 14:36:29.030,0,0,0
DimAccount,997578592,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.030,2017-10-27 14:36:33.203,0,0,0
DimCurrency,1013578649,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.037,2017-10-27 14:36:33.787,0,0,0
DimCustomer,1029578706,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.040,2017-10-27 14:36:34.123,0,0,0
